ID;UF;LON;LAT;ANNUAL;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC
4337;Paraná;-53.8490;-25.1005;4728;6271;5692;5074;4236;3304;2913;3156;4156;4351;5206;5964;6412
4338;Paraná;-53.7490;-25.1005;4708;6201;5644;5062;4225;3293;2921;3158;4162;4340;5180;5936;6379
4339;Paraná;-53.6490;-25.1005;4697;6114;5580;5080;4223;3291;2945;3162;4180;4343;5178;5935;6336
4340;Paraná;-53.5490;-25.1005;4706;6203;5557;5093;4235;3326;2957;3167;4182;4357;5157;5929;6312
4341;Paraná;-53.4490;-25.1005;4727;6230;5590;5127;4261;3331;2960;3181;4193;4363;5198;5957;6327
4342;Paraná;-53.3490;-25.1005;4747;6261;5623;5184;4313;3330;2962;3189;4222;4354;5204;5982;6332
4343;Paraná;-53.2490;-25.1005;4724;6236;5563;5157;4265;3337;2982;3204;4204;4351;5170;5938;6283
4344;Paraná;-53.1490;-25.1005;4711;6218;5549;5103;4263;3332;2984;3211;4212;4344;5149;5908;6263
4345;Paraná;-53.0490;-25.1005;4722;6200;5543;5124;4299;3333;2986;3213;4232;4378;5167;5933;6252
4346;Paraná;-52.9490;-25.1005;4743;6198;5571;5202;4300;3350;2989;3230;4217;4394;5193;5997;6269
4347;Paraná;-52.8490;-25.1005;4762;6211;5572;5249;4332;3358;2987;3232;4231;4411;5233;6060;6265
4348;Paraná;-52.7490;-25.1005;4773;6213;5587;5288;4350;3366;2992;3216;4236;4421;5241;6090;6277
4349;Paraná;-52.6490;-25.1005;4789;6265;5636;5279;4352;3364;2988;3229;4252;4414;5263;6110;6319
4350;Paraná;-52.5490;-25.1005;4798;6275;5647;5284;4381;3374;2996;3233;4246;4407;5264;6119;6350
4351;Paraná;-52.4490;-25.1005;4786;6206;5625;5289;4400;3392;2988;3230;4224;4407;5248;6093;6328
4352;Paraná;-52.3490;-25.1005;4784;6172;5630;5286;4419;3382;2981;3232;4239;4417;5249;6096;6305
4353;Paraná;-52.2490;-25.1005;4767;6099;5627;5234;4388;3383;2986;3240;4242;4416;5241;6073;6275
4354;Paraná;-52.1490;-25.1005;4748;6032;5624;5175;4343;3385;2987;3251;4250;4415;5218;6050;6243
4355;Paraná;-52.0490;-25.1005;4722;5987;5579;5128;4315;3381;2991;3245;4227;4400;5225;5988;6194
4356;Paraná;-51.9490;-25.1005;4698;5941;5520;5105;4306;3376;2980;3238;4219;4378;5204;5952;6165
4357;Paraná;-51.8490;-25.1005;4674;5814;5503;5089;4301;3344;2958;3228;4223;4356;5168;5947;6150
4358;Paraná;-51.7490;-25.1005;4647;5737;5473;5030;4284;3334;2957;3224;4230;4350;5130;5910;6107
4359;Paraná;-51.6490;-25.1005;4632;5714;5463;4992;4268;3332;2956;3213;4231;4343;5116;5879;6081
4360;Paraná;-51.5490;-25.1005;4587;5638;5434;4882;4222;3307;2933;3217;4205;4336;5058;5800;6011
4361;Paraná;-51.4490;-25.1005;4585;5667;5422;4888;4232;3299;2936;3213;4191;4334;5043;5799;5994
4362;Paraná;-51.3490;-25.1005;4602;5712;5453;4925;4251;3296;2947;3223;4196;4353;5051;5801;6013
4363;Paraná;-51.2490;-25.1005;4534;5621;5399;4873;4146;3233;2857;3157;4149;4295;4941;5760;5973
4364;Paraná;-51.1490;-25.1005;4520;5687;5451;4882;4112;3215;2798;3109;4111;4238;4886;5757;5992
4365;Paraná;-51.0490;-25.1005;4531;5735;5481;4899;4100;3211;2781;3096;4093;4246;4907;5790;6037
4366;Paraná;-50.9490;-25.1005;4545;5767;5528;4932;4125;3231;2794;3074;4070;4252;4925;5802;6039
4367;Paraná;-50.8490;-25.1005;4539;5750;5493;4908;4107;3250;2824;3095;4098;4261;4918;5784;5978
4368;Paraná;-50.7490;-25.1005;4517;5715;5461;4852;4064;3266;2840;3101;4108;4250;4884;5730;5933
4369;Paraná;-50.6490;-25.1005;4496;5707;5440;4819;4036;3243;2848;3109;4087;4242;4847;5676;5901
4370;Paraná;-50.5490;-25.1005;4498;5701;5435;4848;4059;3243;2848;3103;4080;4241;4855;5684;5878
4371;Paraná;-50.4490;-25.1005;4498;5681;5425;4831;4090;3233;2853;3095;4086;4239;4867;5687;5885
4372;Paraná;-50.3490;-25.1005;4513;5740;5434;4812;4105;3250;2863;3109;4109;4244;4871;5690;5925
4373;Paraná;-50.2490;-25.1005;4510;5695;5432;4792;4113;3267;2890;3114;4118;4248;4868;5670;5911
4374;Paraná;-50.1490;-25.1005;4490;5603;5379;4768;4100;3269;2904;3101;4095;4254;4860;5652;5893
4375;Paraná;-50.0490;-25.1005;4478;5588;5364;4766;4100;3238;2884;3093;4101;4227;4834;5655;5889
4376;Paraná;-49.9490;-25.1005;4319;5433;5247;4638;3964;3129;2765;2953;3960;4033;4576;5446;5693
4377;Paraná;-49.8490;-25.1005;4217;5276;5195;4550;3870;3071;2665;2839;3852;3920;4454;5347;5575
4378;Paraná;-49.7490;-25.1005;4197;5306;5189;4588;3853;3049;2624;2789;3829;3857;4419;5293;5565
4379;Paraná;-49.6490;-25.1005;4190;5345;5206;4632;3845;3035;2588;2743;3790;3836;4398;5289;5573
4380;Paraná;-49.5490;-25.1005;4208;5406;5225;4668;3863;3041;2562;2715;3772;3857;4441;5342;5608
4381;Paraná;-49.4490;-25.1005;4257;5478;5294;4726;3881;3042;2609;2787;3821;3906;4481;5338;5721
4382;Paraná;-49.3490;-25.1005;4273;5463;5296;4714;3873;3068;2677;2867;3871;3932;4483;5320;5708
4383;Paraná;-49.2490;-25.1005;4269;5417;5290;4677;3885;3102;2722;2913;3883;3914;4447;5292;5683
4384;Paraná;-49.1490;-25.1005;4254;5347;5249;4596;3833;3097;2767;2967;3933;3908;4441;5252;5655
4385;Paraná;-49.0490;-25.1005;4208;5286;5179;4483;3783;3100;2770;2963;3918;3870;4403;5189;5554
4386;Paraná;-48.9490;-25.1005;4138;5250;5140;4382;3729;3074;2749;2908;3825;3770;4264;5096;5472
4387;Paraná;-48.8490;-25.1005;4089;5240;5099;4375;3721;3046;2726;2849;3718;3693;4165;4994;5436
4388;Paraná;-48.7490;-25.1005;3936;5153;4963;4272;3627;2966;2687;2741;3574;3463;3855;4714;5214
4389;Paraná;-48.6490;-25.1005;3905;5101;4939;4246;3569;2983;2644;2702;3523;3421;3809;4706;5212
4390;Paraná;-48.5490;-25.1005;3874;5008;4924;4178;3549;2957;2612;2679;3479;3439;3823;4644;5188
4391;Paraná;-48.4490;-25.1005;3769;4873;4818;4047;3476;2900;2575;2628;3370;3296;3666;4525;5056
4392;Paraná;-48.3490;-25.1005;3786;4911;4925;4102;3531;2929;2614;2601;3348;3280;3649;4491;5046
4393;Paraná;-48.2490;-25.1005;3772;4982;4914;4131;3555;2918;2581;2573;3313;3209;3604;4446;5045
4394;Paraná;-48.1490;-25.1005;3794;5073;4959;4168;3598;2943;2566;2564;3279;3221;3585;4492;5076
4398;Paraná;-54.4490;-25.0005;4832;6451;5983;5424;4274;3296;2881;3093;4069;4329;5319;6193;6666
4399;Paraná;-54.3490;-25.0005;4819;6432;5931;5358;4279;3296;2889;3096;4064;4325;5303;6167;6683
4400;Paraná;-54.2490;-25.0005;4804;6343;5838;5323;4271;3300;2896;3112;4105;4380;5297;6157;6630
4401;Paraná;-54.1490;-25.0005;4792;6272;5815;5307;4268;3297;2904;3131;4136;4384;5297;6149;6540
4402;Paraná;-54.0490;-25.0005;4776;6264;5786;5267;4258;3296;2920;3148;4151;4364;5286;6113;6466
4403;Paraná;-53.9490;-25.0005;4768;6300;5724;5219;4251;3309;2938;3166;4160;4362;5258;6071;6455
4404;Paraná;-53.8490;-25.0005;4749;6291;5675;5119;4257;3307;2934;3166;4170;4362;5218;6030;6453
4405;Paraná;-53.7490;-25.0005;4741;6253;5645;5100;4251;3325;2960;3179;4178;4358;5202;6012;6431
4406;Paraná;-53.6490;-25.0005;4730;6225;5578;5083;4253;3340;2980;3183;4186;4355;5181;5997;6400
4407;Paraná;-53.5490;-25.0005;4726;6244;5535;5098;4267;3354;2972;3171;4186;4364;5176;5974;6374
4408;Paraná;-53.4490;-25.0005;4724;6210;5530;5095;4273;3344;2974;3192;4212;4373;5188;5965;6337
4409;Paraná;-53.3490;-25.0005;4735;6195;5566;5145;4309;3353;2980;3205;4236;4366;5182;5970;6319
4410;Paraná;-53.2490;-25.0005;4736;6260;5536;5157;4281;3350;2995;3222;4228;4364;5164;5966;6310
4411;Paraná;-53.1490;-25.0005;4730;6248;5543;5130;4284;3351;2996;3219;4227;4350;5152;5971;6289
4412;Paraná;-53.0490;-25.0005;4752;6263;5564;5167;4318;3377;2989;3236;4240;4391;5186;6002;6288
4413;Paraná;-52.9490;-25.0005;4784;6227;5593;5285;4351;3401;3002;3244;4252;4419;5221;6066;6346
4414;Paraná;-52.8490;-25.0005;4792;6227;5588;5310;4369;3385;3000;3235;4245;4440;5252;6116;6342
4415;Paraná;-52.7490;-25.0005;4802;6275;5605;5314;4385;3385;2998;3223;4244;4432;5274;6139;6355
4416;Paraná;-52.6490;-25.0005;4818;6278;5683;5326;4388;3398;2999;3232;4252;4424;5290;6157;6396
4417;Paraná;-52.5490;-25.0005;4810;6251;5673;5296;4401;3405;3009;3233;4241;4422;5274;6136;6376
4418;Paraná;-52.4490;-25.0005;4787;6177;5620;5259;4408;3417;3007;3241;4215;4414;5247;6111;6331
4419;Paraná;-52.3490;-25.0005;4779;6159;5596;5264;4394;3402;3009;3246;4228;4409;5233;6085;6327
4420;Paraná;-52.2490;-25.0005;4769;6104;5607;5244;4383;3399;2999;3237;4222;4409;5236;6078;6309
4421;Paraná;-52.1490;-25.0005;4764;6070;5623;5208;4381;3415;3001;3239;4229;4427;5249;6068;6258
4422;Paraná;-52.0490;-25.0005;4740;6011;5572;5149;4372;3410;3003;3246;4227;4421;5231;6030;6210
4423;Paraná;-51.9490;-25.0005;4724;5986;5526;5121;4350;3403;3004;3250;4234;4421;5208;5995;6187
4424;Paraná;-51.8490;-25.0005;4692;5825;5490;5093;4312;3377;2989;3245;4245;4397;5180;5958;6189
4425;Paraná;-51.7490;-25.0005;4661;5766;5465;5021;4289;3353;2963;3250;4233;4390;5141;5930;6128
4426;Paraná;-51.6490;-25.0005;4643;5746;5479;4982;4257;3339;2953;3245;4230;4368;5125;5910;6077
4427;Paraná;-51.5490;-25.0005;4613;5671;5474;4914;4244;3322;2943;3235;4225;4377;5077;5826;6045
4428;Paraná;-51.4490;-25.0005;4629;5708;5507;4944;4254;3329;2938;3239;4220;4373;5074;5870;6092
4429;Paraná;-51.3490;-25.0005;4635;5726;5533;4983;4262;3329;2920;3231;4205;4380;5071;5883;6093
4430;Paraná;-51.2490;-25.0005;4637;5797;5569;5046;4245;3300;2866;3181;4183;4350;5064;5911;6130
4431;Paraná;-51.1490;-25.0005;4601;5779;5557;5013;4198;3265;2816;3142;4132;4296;5007;5878;6130
4432;Paraná;-51.0490;-25.0005;4610;5831;5573;5050;4191;3255;2791;3119;4103;4313;5013;5922;6163
4433;Paraná;-50.9490;-25.0005;4581;5814;5504;4977;4177;3255;2821;3108;4102;4294;4974;5866;6077
4434;Paraná;-50.8490;-25.0005;4564;5771;5462;4945;4133;3261;2865;3135;4137;4301;4949;5808;6001
4435;Paraná;-50.7490;-25.0005;4541;5732;5442;4881;4106;3266;2868;3145;4129;4295;4922;5744;5958
4436;Paraná;-50.6490;-25.0005;4525;5694;5411;4862;4121;3278;2879;3129;4113;4279;4897;5725;5908
4437;Paraná;-50.5490;-25.0005;4523;5670;5424;4873;4116;3278;2880;3131;4115;4280;4900;5711;5901
4438;Paraná;-50.4490;-25.0005;4516;5655;5434;4847;4107;3257;2877;3123;4112;4258;4906;5705;5917
4439;Paraná;-50.3490;-25.0005;4547;5707;5433;4847;4186;3278;2923;3171;4128;4285;4940;5712;5952
4440;Paraná;-50.2490;-25.0005;4551;5712;5445;4809;4196;3286;2934;3185;4148;4299;4929;5707;5961
4441;Paraná;-50.1490;-25.0005;4532;5666;5448;4777;4142;3285;2946;3160;4130;4304;4906;5691;5929
4442;Paraná;-50.0490;-25.0005;4431;5523;5352;4699;4065;3219;2862;3072;4071;4172;4744;5573;5821
4443;Paraná;-49.9490;-25.0005;4305;5385;5249;4562;3942;3140;2775;2972;3978;4039;4579;5396;5644
4444;Paraná;-49.8490;-25.0005;4243;5295;5178;4518;3871;3103;2738;2917;3919;3983;4497;5322;5576
4445;Paraná;-49.7490;-25.0005;4182;5277;5116;4544;3844;3057;2670;2815;3825;3877;4390;5243;5521
4446;Paraná;-49.6490;-25.0005;4161;5302;5133;4599;3839;3037;2585;2730;3776;3833;4354;5240;5504
4447;Paraná;-49.5490;-25.0005;4187;5363;5190;4636;3884;3030;2557;2695;3742;3860;4401;5307;5577
4448;Paraná;-49.4490;-25.0005;4232;5473;5281;4702;3907;3032;2536;2707;3746;3902;4469;5345;5685
4449;Paraná;-49.3490;-25.0005;4258;5490;5316;4724;3918;3053;2595;2768;3792;3921;4484;5317;5717
4450;Paraná;-49.2490;-25.0005;4279;5440;5341;4725;3934;3089;2677;2859;3845;3919;4492;5305;5715
4451;Paraná;-49.1490;-25.0005;4273;5425;5303;4647;3863;3105;2767;2946;3904;3924;4485;5261;5643
4452;Paraná;-49.0490;-25.0005;4248;5396;5268;4575;3823;3111;2788;2957;3903;3896;4407;5235;5615
4453;Paraná;-48.9490;-25.0005;4173;5324;5219;4480;3764;3070;2749;2921;3829;3795;4279;5108;5538
4454;Paraná;-48.8490;-25.0005;4092;5239;5147;4401;3709;3040;2715;2854;3745;3705;4160;4945;5447
4455;Paraná;-48.7490;-25.0005;4005;5166;5025;4332;3664;3009;2691;2784;3668;3580;3997;4826;5319
4456;Paraná;-48.6490;-25.0005;3984;5141;5067;4316;3655;3022;2679;2740;3610;3556;3957;4800;5270
4457;Paraná;-48.5490;-25.0005;4015;5173;5136;4356;3685;3028;2645;2724;3588;3590;4023;4846;5387
4458;Paraná;-48.4490;-25.0005;3963;5102;5052;4265;3633;2989;2633;2707;3534;3542;3984;4770;5347
4459;Paraná;-48.3490;-25.0005;3902;5033;4983;4199;3613;2984;2653;2681;3501;3462;3860;4655;5206
4460;Paraná;-48.2490;-25.0005;3819;4960;4904;4128;3559;2944;2609;2631;3411;3344;3738;4507;5097
4465;Paraná;-54.4490;-24.9005;4823;6391;5912;5408;4281;3303;2901;3114;4088;4345;5331;6188;6609
4466;Paraná;-54.3490;-24.9005;4836;6423;5955;5404;4287;3302;2905;3113;4076;4350;5348;6193;6671
4467;Paraná;-54.2490;-24.9005;4805;6345;5832;5338;4284;3306;2901;3115;4082;4360;5318;6162;6611
4468;Paraná;-54.1490;-24.9005;4799;6292;5772;5332;4278;3307;2911;3137;4149;4377;5314;6152;6565
4469;Paraná;-54.0490;-24.9005;4787;6278;5746;5313;4249;3318;2927;3150;4158;4387;5303;6129;6487
4470;Paraná;-53.9490;-24.9005;4772;6273;5702;5272;4240;3318;2933;3160;4163;4381;5276;6082;6457
4471;Paraná;-53.8490;-24.9005;4768;6292;5678;5193;4254;3329;2942;3182;4185;4384;5220;6064;6494
4472;Paraná;-53.7490;-24.9005;4762;6279;5637;5173;4258;3343;2954;3183;4178;4389;5196;6070;6482
4473;Paraná;-53.6490;-24.9005;4754;6286;5558;5142;4274;3353;2972;3185;4189;4380;5191;6070;6448
4474;Paraná;-53.5490;-24.9005;4757;6274;5546;5153;4297;3372;2988;3204;4202;4398;5193;6035;6420
4475;Paraná;-53.4490;-24.9005;4749;6267;5538;5129;4278;3364;2999;3206;4220;4406;5188;6013;6381
4476;Paraná;-53.3490;-24.9005;4760;6272;5545;5178;4303;3369;3012;3219;4233;4410;5186;6017;6382
4477;Paraná;-53.2490;-24.9005;4767;6302;5559;5189;4318;3392;3001;3239;4238;4405;5171;6020;6372
4478;Paraná;-53.1490;-24.9005;4771;6294;5576;5206;4332;3396;3001;3233;4232;4409;5196;6015;6362
4479;Paraná;-53.0490;-24.9005;4784;6276;5576;5237;4357;3423;2995;3241;4233;4426;5219;6061;6368
4480;Paraná;-52.9490;-24.9005;4811;6239;5649;5319;4376;3429;3003;3234;4249;4452;5262;6118;6400
4481;Paraná;-52.8490;-24.9005;4817;6252;5632;5337;4389;3418;3004;3226;4245;4453;5294;6135;6421
4482;Paraná;-52.7490;-24.9005;4826;6291;5618;5333;4410;3420;3022;3227;4252;4449;5319;6157;6413
4483;Paraná;-52.6490;-24.9005;4828;6291;5681;5310;4420;3438;3020;3245;4259;4448;5301;6135;6381
4484;Paraná;-52.5490;-24.9005;4813;6254;5667;5279;4413;3434;3023;3245;4261;4442;5277;6115;6349
4485;Paraná;-52.4490;-24.9005;4799;6203;5633;5272;4414;3420;3027;3251;4257;4443;5249;6096;6326
4486;Paraná;-52.3490;-24.9005;4782;6132;5635;5235;4400;3412;3028;3250;4227;4437;5236;6094;6299
4487;Paraná;-52.2490;-24.9005;4775;6093;5619;5215;4400;3402;3028;3257;4232;4436;5234;6089;6289
4488;Paraná;-52.1490;-24.9005;4770;6069;5593;5198;4395;3412;3029;3266;4255;4445;5254;6057;6266
4489;Paraná;-52.0490;-24.9005;4757;6024;5600;5144;4389;3412;3033;3269;4253;4439;5247;6064;6215
4490;Paraná;-51.9490;-24.9005;4741;5978;5576;5109;4366;3408;3031;3268;4256;4432;5236;6033;6199
4491;Paraná;-51.8490;-24.9005;4684;5795;5509;5069;4289;3372;2992;3264;4252;4413;5153;5962;6143
4492;Paraná;-51.7490;-24.9005;4638;5735;5468;5005;4240;3356;2947;3259;4224;4384;5095;5887;6059
4493;Paraná;-51.6490;-24.9005;4642;5747;5479;4993;4252;3362;2942;3274;4225;4398;5098;5899;6035
4494;Paraná;-51.5490;-24.9005;4666;5822;5522;4993;4287;3363;2948;3272;4250;4418;5105;5897;6111
4495;Paraná;-51.4490;-24.9005;4675;5846;5559;5041;4284;3365;2918;3244;4239;4418;5104;5941;6145
4496;Paraná;-51.3490;-24.9005;4671;5868;5589;5074;4301;3338;2864;3206;4207;4399;5087;5952;6172
4497;Paraná;-51.2490;-24.9005;4689;5950;5626;5142;4316;3317;2815;3159;4197;4396;5129;5984;6231
4498;Paraná;-51.1490;-24.9005;4672;5918;5612;5128;4290;3300;2821;3138;4158;4369;5125;5981;6226
4499;Paraná;-51.0490;-24.9005;4636;5857;5567;5090;4253;3287;2827;3139;4139;4349;5062;5920;6140
4500;Paraná;-50.9490;-24.9005;4571;5746;5430;4940;4204;3292;2875;3145;4151;4305;4958;5799;6007
4501;Paraná;-50.8490;-24.9005;4560;5718;5412;4910;4168;3298;2905;3176;4160;4320;4956;5726;5963
4502;Paraná;-50.7490;-24.9005;4549;5675;5429;4905;4150;3301;2914;3188;4162;4317;4952;5692;5899
4503;Paraná;-50.6490;-24.9005;4563;5708;5431;4906;4197;3321;2926;3186;4170;4324;4942;5740;5909
4504;Paraná;-50.5490;-24.9005;4568;5692;5443;4915;4206;3340;2933;3187;4173;4305;4944;5728;5944
4505;Paraná;-50.4490;-24.9005;4568;5652;5462;4900;4211;3340;2926;3181;4163;4298;4954;5761;5968
4506;Paraná;-50.3490;-24.9005;4582;5705;5458;4861;4234;3312;2958;3215;4175;4321;4974;5740;6029
4507;Paraná;-50.2490;-24.9005;4583;5740;5461;4815;4235;3285;2971;3218;4175;4332;4985;5733;6043
4508;Paraná;-50.1490;-24.9005;4565;5686;5445;4813;4204;3298;2965;3218;4185;4324;4974;5704;5960
4509;Paraná;-50.0490;-24.9005;4387;5432;5286;4637;4037;3207;2858;3076;4062;4149;4688;5475;5741
4510;Paraná;-49.9490;-24.9005;4331;5380;5254;4594;3960;3167;2803;3026;4010;4083;4621;5397;5673
4511;Paraná;-49.8490;-24.9005;4307;5387;5241;4555;3904;3147;2789;2997;3999;4056;4580;5351;5677
4512;Paraná;-49.7490;-24.9005;4226;5306;5118;4514;3859;3086;2739;2921;3936;3958;4428;5258;5585
4513;Paraná;-49.6490;-24.9005;4164;5253;5081;4512;3836;3045;2665;2822;3845;3874;4343;5205;5489
4514;Paraná;-49.5490;-24.9005;4150;5288;5094;4535;3859;3039;2591;2737;3779;3858;4359;5205;5459
4515;Paraná;-49.4490;-24.9005;4188;5380;5187;4612;3895;3028;2544;2711;3754;3881;4409;5282;5577
4516;Paraná;-49.3490;-24.9005;4233;5438;5277;4678;3921;3036;2548;2713;3747;3915;4492;5328;5701
4517;Paraná;-49.2490;-24.9005;4263;5428;5332;4704;3926;3047;2590;2758;3769;3953;4555;5322;5768
4518;Paraná;-49.1490;-24.9005;4263;5457;5323;4673;3873;3062;2696;2868;3830;3916;4481;5286;5691
4519;Paraná;-49.0490;-24.9005;4251;5432;5314;4636;3851;3090;2762;2915;3860;3859;4410;5225;5664
4520;Paraná;-48.9490;-24.9005;4204;5375;5282;4592;3816;3074;2735;2892;3807;3816;4326;5129;5601
4521;Paraná;-48.8490;-24.9005;4186;5367;5289;4565;3817;3077;2720;2860;3763;3767;4297;5105;5609
4522;Paraná;-48.7490;-24.9005;4109;5282;5161;4453;3755;3059;2706;2832;3718;3702;4177;4966;5496
4523;Paraná;-48.6490;-24.9005;4012;5123;5068;4358;3700;3027;2680;2778;3645;3590;4052;4818;5303
4524;Paraná;-48.5490;-24.9005;4042;5231;5168;4408;3756;3033;2621;2699;3572;3590;4112;4900;5413
4534;Paraná;-54.4490;-24.8005;4802;6338;5817;5373;4273;3309;2902;3114;4101;4372;5318;6159;6552
4535;Paraná;-54.3490;-24.8005;4829;6387;5921;5400;4300;3318;2907;3122;4091;4364;5335;6185;6616
4536;Paraná;-54.2490;-24.8005;4813;6356;5840;5348;4302;3315;2913;3124;4090;4368;5327;6161;6613
4537;Paraná;-54.1490;-24.8005;4798;6283;5710;5332;4281;3325;2925;3154;4139;4385;5308;6159;6575
4538;Paraná;-54.0490;-24.8005;4793;6260;5706;5333;4263;3319;2941;3158;4159;4406;5295;6145;6526
4539;Paraná;-53.9490;-24.8005;4787;6275;5701;5287;4264;3336;2958;3165;4176;4390;5270;6120;6504
4540;Paraná;-53.8490;-24.8005;4781;6300;5659;5217;4270;3354;2966;3183;4193;4385;5222;6094;6533
4541;Paraná;-53.7490;-24.8005;4783;6284;5636;5203;4300;3363;2976;3194;4202;4414;5227;6099;6502
4542;Paraná;-53.6490;-24.8005;4780;6294;5570;5189;4316;3382;2989;3202;4208;4422;5242;6104;6447
4543;Paraná;-53.5490;-24.8005;4776;6289;5524;5168;4326;3403;3011;3218;4219;4432;5239;6057;6428
4544;Paraná;-53.4490;-24.8005;4773;6288;5534;5162;4313;3400;3023;3227;4225;4425;5201;6043;6433
4545;Paraná;-53.3490;-24.8005;4778;6311;5554;5191;4309;3393;3026;3225;4221;4440;5192;6045;6430
4546;Paraná;-53.2490;-24.8005;4794;6345;5577;5207;4349;3424;3017;3245;4235;4457;5195;6043;6429
4547;Paraná;-53.1490;-24.8005;4801;6310;5608;5237;4358;3434;3015;3243;4245;4461;5223;6059;6415
4548;Paraná;-53.0490;-24.8005;4807;6260;5625;5279;4388;3451;3022;3246;4233;4449;5246;6080;6409
4549;Paraná;-52.9490;-24.8005;4818;6233;5635;5322;4390;3450;3026;3239;4251;4460;5280;6108;6422
4550;Paraná;-52.8490;-24.8005;4815;6241;5630;5321;4401;3431;3022;3223;4236;4452;5298;6111;6419
4551;Paraná;-52.7490;-24.8005;4814;6259;5576;5299;4423;3437;3036;3233;4258;4452;5295;6107;6399
4552;Paraná;-52.6490;-24.8005;4826;6310;5625;5287;4443;3455;3040;3254;4265;4460;5281;6101;6390
4553;Paraná;-52.5490;-24.8005;4813;6293;5639;5261;4438;3453;3023;3253;4260;4456;5241;6060;6372
4554;Paraná;-52.4490;-24.8005;4807;6251;5641;5257;4436;3442;3028;3254;4260;4464;5239;6069;6348
4555;Paraná;-52.3490;-24.8005;4789;6149;5660;5229;4423;3449;3027;3253;4240;4451;5225;6075;6284
4556;Paraná;-52.2490;-24.8005;4786;6128;5660;5207;4424;3444;3038;3257;4250;4448;5227;6076;6277
4557;Paraná;-52.1490;-24.8005;4789;6099;5640;5198;4427;3439;3053;3286;4274;4458;5240;6071;6283
4558;Paraná;-52.0490;-24.8005;4774;6036;5619;5155;4411;3436;3060;3287;4276;4447;5249;6074;6239
4559;Paraná;-51.9490;-24.8005;4764;5985;5602;5141;4402;3434;3064;3296;4276;4453;5245;6066;6209
4560;Paraná;-51.8490;-24.8005;4713;5832;5555;5078;4334;3395;3017;3301;4277;4459;5169;5992;6150
4561;Paraná;-51.7490;-24.8005;4670;5755;5520;5037;4294;3378;2964;3291;4243;4441;5108;5928;6077
4562;Paraná;-51.6490;-24.8005;4670;5754;5540;5035;4287;3387;2955;3291;4242;4441;5096;5930;6085
4563;Paraná;-51.5490;-24.8005;4709;5916;5587;5057;4335;3386;2959;3285;4261;4450;5117;5979;6176
4564;Paraná;-51.4490;-24.8005;4725;5958;5639;5096;4349;3389;2934;3248;4245;4439;5144;6024;6234
4565;Paraná;-51.3490;-24.8005;4704;5952;5660;5088;4331;3350;2876;3198;4225;4418;5116;6009;6229
4566;Paraná;-51.2490;-24.8005;4660;5898;5567;5074;4305;3321;2812;3138;4186;4390;5095;5950;6182
4567;Paraná;-51.1490;-24.8005;4647;5857;5550;5091;4306;3298;2830;3143;4170;4372;5078;5920;6154
4568;Paraná;-51.0490;-24.8005;4622;5780;5508;5062;4294;3313;2870;3173;4179;4376;5030;5834;6051
4569;Paraná;-50.9490;-24.8005;4609;5753;5445;4969;4257;3343;2943;3202;4209;4378;5005;5790;6017
4570;Paraná;-50.8490;-24.8005;4586;5696;5444;4930;4210;3341;2941;3216;4200;4363;4969;5738;5984
4571;Paraná;-50.7490;-24.8005;4575;5678;5482;4925;4185;3347;2931;3208;4189;4354;4947;5712;5943
4572;Paraná;-50.6490;-24.8005;4600;5735;5438;4940;4257;3367;2952;3230;4206;4356;4966;5773;5980
4573;Paraná;-50.5490;-24.8005;4604;5715;5453;4949;4262;3372;2966;3221;4207;4356;4978;5778;5994
4574;Paraná;-50.4490;-24.8005;4613;5685;5474;4935;4271;3377;2974;3227;4213;4369;5001;5808;6014
4575;Paraná;-50.3490;-24.8005;4613;5725;5463;4883;4256;3347;2986;3254;4201;4383;5006;5792;6062
4576;Paraná;-50.2490;-24.8005;4612;5727;5450;4860;4242;3351;2995;3252;4214;4382;5023;5776;6069
4577;Paraná;-50.1490;-24.8005;4527;5584;5383;4788;4163;3295;2948;3204;4179;4314;4909;5653;5905
4578;Paraná;-50.0490;-24.8005;4394;5409;5290;4660;4041;3216;2858;3094;4079;4180;4718;5471;5718
4579;Paraná;-49.9490;-24.8005;4367;5411;5265;4614;3995;3191;2834;3062;4055;4142;4676;5431;5729
4580;Paraná;-49.8490;-24.8005;4351;5441;5281;4586;3942;3183;2820;3045;4053;4113;4632;5388;5732
